tool,overall,compatibility,fairness,maintainability,sustainability,security,scientific_impact
PyCalibrate,0.5113612948834318,0.0,1.0,0.92798060198,0.17162350594925987,0.47669736382597355,0.0870279005249252
RAiSD-AI,0.4164079291692908,0.0,1.0,0.56878920409,0.15661022591705864,0.0,0.41724991862913335
GMGTS,0.4496645709971329,0.0,1.0,0.9654002388099999,0.15811613429241023,0.0,0.0032315947255229945
NINscope,0.5330631162779222,0.0,1.0,1.0,0.33726916596127404,0.0,0.3828651585946581
HDILib,0.24668555915615367,0.0,0.0,0.8685860874,0.1419870976036503,0.0,0.3887142292474716
PathVisio,0.48386635516804233,0.0,1.0,0.87880692868,0.08825639744051522,0.0,0.5670735816005514
adfice-ace,0.43294380305523483,0.0,1.0,0.78373098054,0.17949818122052047,0.0,0.144503720538519
elastix,0.36325823238910443,0.0,0.0,0.8500652039300001,0.10443297401601916,0.47669736382597355,1.0
Manivault Studio,0.282293105398324,0.0,0.0,0.9196138041199999,0.10442739944290652,0.47669736382597355,0.17007882981416494
RDF2Graph,0.4136890895188611,0.0,1.0,0.6239660384100001,0.22650451357650186,0.0,0.1838065058867996
SIRV,0.4780900720730223,0.0,1.0,0.94582901133,0.15732158085375492,0.0,0.28730308692060835
SPPINN,0.20641296014346627,0.0,0.0,0.7794184232199999,0.15732158085375492,0.0,0.17035647834270298
PHFinder,0.3745692320064866,0.0,1.0,0.5942553128,0.15891068773106556,0.0,0.0032315947255229945
Edutex,0.5262374455799902,0.0,1.0,1.0,0.15891068773106556,0.47669736382597355,0.10981698366406473
LOVD,0.4688172513409133,0.0,1.0,0.5957491096399999,0.0761618125036052,0.47669736382597355,0.45665153168094175
quickLD,0.405788048770686,0.0,1.0,0.62717627927,0.1610555441075982,0.0,0.2140737328497647
