tool,overall,compatibility,fairness,maintainability,sustainability,security,scientific_impact
GlycoDash,0.5840383132240218,0.446177,0.715078,0.7013083348541667,0.5245440237208331,0.7003988122456777,0.2790900743195636
SyNCoPy,0.3994042819209278,0.0,0.715078,0.6648154675,0.25955383195843723,0.22370144841970407,0.25800032324944266
HyPyP,0.5765564538101959,0.6585757321349203,0.830377,0.5224913767916666,0.3707336924933836,0.22370144841970407,0.7636420201804829
RECAST3D,0.5069179395954835,0.0,0.715078,0.8552668971874999,0.3344612014201956,0.22370144841970407,0.7394539524999826
jit-open,0.5373494832126205,0.6585757321349203,0.8,0.9860892980625,0.15891068773106556,0.22370144841970407,0.0
FASTAFS,0.3897075957388922,0.0,0.805987,0.5075022003333333,0.16167117465753422,0.22370144841970407,0.4304792457283131
INFLECT,0.35652860075096654,0.0,0.6640526343715181,0.6784552668958332,0.15096515334451227,0.22370144841970407,0.13366080847600129
tssv,0.571493347575596,0.6585757321349203,0.8,0.8970455840833333,0.334970654560014,0.22370144841970407,0.17342016683836423
online-array,0.534092606258324,0.6585757321349203,0.8,0.9700239962499999,0.15891068773106556,0.22370144841970407,0.0
APE,0.753632015275453,0.4957623987363404,1.0,0.7544552019583333,,,0.6171343819558268
FQM,0.38941706602772463,0.0,0.465632,0.8441662286666666,0.24995840996159918,0.0,0.5921192556897029
NACHO,0.47967197624927355,0.0,0.830377,0.576505678125,0.20958625141162163,0.7003988122456777,0.46973074771808726
CyTargetLinker,0.44939298902871383,0.0,0.715078,0.9029461010625,0.061747508442559745,0.22370144841970407,0.5900747062893705
iCascabel,0.569275604395835,1.0,0.715078,0.5672055971875,0.3252081643908688,0.0,0.6936528068227713
PeakML/mzMatch,0.5245941133927293,0.0,0.715078,0.6042796293958332,0.42495848406323744,0.7003988122456777,0.6934963954520532
CONQUER,0.3698284428265328,0.0,0.465632,0.8828086991874999,0.29293912710729164,0.0,0.283810179614896
DRAM,0.6588639070840798,0.6585757321349203,0.715078,0.7440341311458333,0.26912691921470305,0.7003988122456777,0.9796216125739274
ABPEPserver,0.36310143589832716,0.0,0.715078,0.8211015214374999,0.15096515334451227,0.0,0.07290964380306854
msGBS,0.3704665840305258,0.34142426786507973,0.465632,0.5926734461458333,0.17466198681849165,0.0,0.531842977449405
ePlatypus,0.4164045241109987,0.0,0.715078,0.4111440058958333,0.3719959164346005,0.22370144841970407,0.6751101749352403
SynthSeg,0.5372311639023385,0.6585757321349203,0.715078,0.623984519,0.17395331589184151,0.22370144841970407,0.7821951101875049
LAMPA,0.4006205294251758,0.0,0.715078,0.7993138814375,0.2712405825308136,0.0,0.2461957991907844
MGcount,0.514606393188382,0.6585757321349203,0.715078,0.4704556581249999,0.29013057156979627,0.22370144841970407,0.6701465126102574
VIRUSBreakend,0.43916282791477157,0.0,0.465632,1.0,0.30888568936925925,0.0,0.6561358391558114
Graphite,0.22872983560668686,0.0,0.465632,0.12386408,0.23147966872640957,0.22370144841970407,0.2593851595813716
multiSyncPy,0.5710624311876178,0.6585757321349203,0.715078,0.7912885116041666,0.3575219552148801,0.22370144841970407,0.4871525720003673
SLA,0.6017809754915204,0.0,0.805987,1.0,0.30847174713305553,0.7003988122456777,0.6755253026196021
DeepRank-GNN-esm,0.6917025300298674,0.6585757321349203,0.830377,0.8199487946249999,0.4437292916466846,0.7003988122456777,0.6260095829478531
DrugEx,0.6600991658675406,0.6585757321349203,0.715078,0.8865818544374999,0.4827120762574142,0.22370144841970407,0.8951023736164434
